"DATE","Quarter","Primary.Energy.Consumed.by.the.Residential.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Residential.Sector","End.Use.Energy.Consumed.by.the.Residential.Sector","Residential.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Residential.Sector","Primary.Energy.Consumed.by.the.Commercial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Commercial.Sector","End.Use.Energy.Consumed.by.the.Commercial.Sector","Commercial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Commercial.Sector","Primary.Energy.Consumed.by.the.Industrial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Industrial.Sector","End.Use.Energy.Consumed.by.the.Industrial.Sector","Industrial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Industrial.Sector","GDP","Month","Formatted.Data","Total.Energy.Consumed"
1988,"Q4",637.553673469387,396.992760204082,1034.54212755102,565.483877551023,1600.03046428572,349.521892857144,84.5566071428574,434.072494897962,2.37070918367272,436.440801020408,400.595841836741,10.6360459183677,411.23837244898,-44.4544591836711,366.780954081633,58.7967602040735,"October",1988-10-01,1387.67140816328
1989,"Q1",-1019.69673979592,-657.842750000001,-1677.53377040816,-1379.00346428572,-3056.54747959184,-324.694295918368,-201.362943877551,-526.049928571429,-450.41494387755,-976.466785714288,-408.827301020412,-45.6062806122449,-454.444846938774,-257.696566326532,-712.135265306124,105.358494897966,"January",1989-01-01,-1753.2183367347
1989,"Q2",2474.22716326531,555.277892857143,3029.49479081633,1488.20575510204,4517.7054744898,880.532760204082,129.410005102041,1009.94081122449,573.757454081632,1583.69738265306,232.538790816328,39.2164846938776,271.764770408163,510.609785714286,782.369841836738,-306.841862244903,"April",1989-04-01,3587.29871428572
1989,"Q3",-3088.94909693878,-314.710903061224,-3403.65014795918,-1034.08116836735,-4437.72945918368,-1288.98835714286,-10.9486683673471,-1299.94437755102,-394.651219387756,-1694.58939795918,-398.104331632655,-3.55625000000077,-401.668295918367,-509.290760204082,-910.955530612251,161.579607142859,"July",1989-07-01,-4776.04178571429
1989,"Q4",1518.75067346939,302.043760204081,1820.79112755102,734.27887755102,2555.06746428572,642.350892857143,26.3086071428572,668.669494897961,207.396709183675,876.062801020408,264.474841836737,-16.7709540816315,247.712372448981,262.237540816328,509.942954081639,24.0157602040817,"October",1989-10-01,2425.57640816327
1990,"Q1",240.083260204081,-374.939749999999,-134.858770408165,-623.874464285715,-758.731479591836,248.779704081632,-87.5209438775507,161.25007142857,-100.620943877552,60.6292142857137,408.829698979591,-9.7852806122454,399.03515306122,-63.5865663265317,335.459734693872,122.352494897958,"January",1990-01-01,897.692663265301
1990,"Q2",-243.831836734693,310.330892857142,66.5007908163288,466.324755102041,532.819474489796,-202.163239795918,80.08900510204,-122.063188775509,70.5734540816338,-51.4946173469389,-503.516209183675,68.1554846938773,-435.34922959183,131.168785714286,-304.191158163262,-83.7938622448964,"April",1990-04-01,-949.511285714283
1990,"Q3",-525.791096938778,-280.365903061224,-806.155147959184,-484.560168367347,-1290.70745918367,-284.848357142857,-77.2826683673461,-362.141377551021,-151.830219387757,-513.963397959183,347.028668367348,-80.2462499999997,266.771704081628,-237.416760204081,29.3614693877598,-243.088392857142,"July",1990-07-01,-463.610785714286
1990,"Q4",390.764673469389,411.332760204081,802.09512755102,714.608877551021,1516.70446428572,186.352892857144,135.802607142857,322.158494897959,234.027709183675,556.181801020406,-790.849158163263,26.6990459183671,-764.147627551019,103.798540816327,-660.352045918379,279.259760204079,"October",1990-10-01,-213.731591836735
1991,"Q1",-37.1317397959178,-494.20375,-531.334770408163,-783.827464285716,-1315.17247959184,89.436704081631,-162.844943877551,-73.4079285714274,-187.904943877552,-261.312785714283,1016.24369897959,23.6517193877557,1039.89915306123,113.735433673469,1153.63473469389,8.34149489796073,"January",1991-01-01,1068.54866326531
1991,"Q2",753.380163265306,383.037892857143,1136.41779081633,543.203755102043,1679.6324744898,292.271760204083,97.9530051020413,390.225811224488,43.0194540816335,433.24638265306,-678.867209183672,-42.9405153061232,-721.808229591843,-197.255214285714,-919.060158163272,-207.945862244896,"April",1991-04-01,366.784714285706
1991,"Q3",-1586.56409693878,-273.908903061225,-1860.47414795918,-297.371168367348,-2157.85045918367,-813.430357142858,-38.1366683673477,-851.566377551018,102.267780612245,-749.299397959187,277.476668367349,44.4697500000001,321.942704081639,227.510239795918,549.44846938776,62.606607142854,"July",1991-07-01,-2122.51778571427
1991,"Q4",1189.96367346939,456.779760204082,1646.74812755102,574.07487755102,2220.82546428571,611.570892857142,105.843607142858,717.413494897958,-82.7592908163269,634.655801020413,-10.1461581632675,-41.0049540816321,-51.1466275510211,-331.095459183673,-382.24004591837,140.836760204087,"October",1991-10-01,1791.38840816326
1992,"Q1",-320.14173979592,-700.25175,-1020.39977040816,-1059.73846428571,-2080.14447959184,-134.915295918367,-191.880943877551,-326.798928571429,-46.7679438775506,-373.57078571429,-49.2883010204068,22.8267193877546,-26.4688469387811,354.532433673469,328.060734693877,-181.51550510205,"January",1992-01-01,-504.345336734696
1992,"Q2",128.612163265308,515.349892857143,643.966790816328,753.904755102039,1397.8824744898,137.600760204081,109.904005102041,247.50681122449,-33.8255459183672,213.684382653063,-91.8012091836736,23.488484693878,-68.3032295918292,-178.304214285715,-246.595158163264,193.686137755112,"April",1992-04-01,174.411714285718
1992,"Q3",-312.072096938778,-100.249903061224,-412.328147959186,106.600831632654,-305.737459183677,-345.612357142857,25.0793316326526,-320.529377551021,253.776780612244,-66.751397959184,450.964668367345,-51.6312500000007,399.326704081625,32.9982397959195,432.303469387754,-205.284392857151,"July",1992-07-01,-206.719785714287
1992,"Q4",224.92367346939,-45.0992397959183,179.835127551023,-492.858122448981,-313.016535714285,216.049892857142,-35.0313928571418,181.011494897961,-313.937290816326,-132.929198979592,-566.325158163262,39.6160459183682,-526.706627551013,-56.5774591836744,-583.265045918366,276.933760204089,"October",1992-10-01,-125.351591836732
1993,"Q1",201.296260204081,-28.3527500000007,172.932229591835,321.522535714287,494.449520408163,223.421704081633,-2.89794387755194,220.529071428571,225.834056122448,446.368214285714,229.54169897959,-28.3352806122455,201.20615306122,61.4994336734694,262.697734693875,-299.617505102045,"January",1993-01-01,654.259663265298
1993,"Q2",-728.191836734694,0.589892857143695,-727.593209183672,-172.00624489796,-899.595525510203,-563.711239795918,-16.679994897959,-580.39118877551,-101.249545918366,-681.650617346938,-342.828209183674,30.8974846938777,-311.931229591837,87.8147857142862,-224.117158163259,179.578137755103,"April",1993-04-01,-1634.73128571427
1993,"Q3",956.649903061224,61.0130969387753,1017.65585204082,102.100831632654,1119.75554081632,514.465642857144,23.8653316326531,538.324622448979,-53.9642193877571,484.374602040815,859.321668367349,-24.3902499999997,834.934704081636,-239.374760204082,595.560469387747,-223.809392857145,"July",1993-07-01,2330.43721428571
1993,"Q4",-815.786326530613,85.2227602040812,-730.558872448978,197.463877551019,-533.095535714284,-345.860107142858,38.0486071428573,-307.80050510204,175.577709183675,-132.238198979591,-843.209158163269,-5.49395408163332,-848.711627551025,184.802540816327,-663.906045918362,382.01076020409,"October",1993-10-01,-2004.85559183673
1994,"Q1",672.588260204083,-249.96975,422.616229591834,-431.840464285713,-9.22147959183985,390.756704081634,-65.9309438775512,324.813071428572,-128.738943877551,196.087214285714,481.929698979593,12.2617193877559,494.202153061229,-60.8625663265307,433.336734693878,-352.52150510205,"January",1994-01-01,1545.2746632653
1994,"Q2",-266.610836734694,205.833892857143,-60.7722091836717,335.65175510204,274.872474489802,-273.19823979592,7.77800510204042,-265.408188775512,-3.34054591836707,-268.755617346939,-91.6932091836725,28.0264846938771,-63.6772295918399,110.943785714285,47.2678418367323,192.584137755104,"April",1994-04-01,-631.502285714283
1994,"Q3",-515.563096938776,-66.7409030612241,-582.314147959182,-5.10216836734617,-587.404459183681,-176.038357142856,47.9733316326538,-128.074377551019,150.020780612244,21.9486020408167,-321.382331632653,-49.8452500000002,-371.214295918369,-131.906760204081,-503.124530612244,-39.7783928571407,"July",1994-07-01,-1012.98378571428
1994,"Q4",870.038673469388,-56.5262397959189,813.523127551017,-578.43912244898,235.070464285721,417.061892857143,-55.1313928571435,361.934494897959,-427.701290816326,-65.7691989795912,179.644841836733,30.8750459183678,210.505372448987,-131.386459183674,79.126954081632,-12.7922397959173,"October",1994-10-01,1466.74540816326
1995,"Q1",-533.639739795916,129.44725,-404.197770408163,946.985535714287,542.797520408159,-325.333295918368,38.4940561224495,-286.836928571428,562.867056122449,276.033214285713,572.475698979596,10.8617193877546,583.348153061217,383.17743367347,966.516734693878,25.9784948979559,"January",1995-01-01,-286.497336734693
1995,"Q2",-176.666836734698,-179.507107142857,-356.172209183672,-743.10224489796,-1099.2785255102,134.629760204083,-34.6149948979593,100.008811224488,-286.267545918368,-186.262617346938,-1019.42820918368,-64.146515306122,-1083.58422959183,-271.049214285715,-1354.62915816326,42.7001377551005,"April",1995-04-01,-1061.46528571429
1995,"Q3",560.726903061227,142.189096938776,702.911852040815,298.358831632653,1001.27054081633,-21.7293571428593,33.2183316326525,11.4926224489807,-28.9212193877552,-17.4233979591841,682.566668367352,81.3927499999993,763.967704081628,12.7112397959177,776.679469387751,-302.143392857139,"July",1995-07-01,1221.56421428572
1995,"Q4",8.57867346938656,94.3287602040814,102.914127551021,123.368877551021,226.287464285713,179.271892857145,13.4406071428581,192.713494897959,54.120709183675,246.828801020408,-57.9321581632685,-45.0859540816319,-103.016627551014,21.9595408163282,-81.0590459183659,407.967760204083,"October",1995-10-01,129.918408163261
1996,"Q1",-890.955739795917,-295.24775,-1186.20777040817,-371.865464285714,-1558.08047959184,-420.895295918369,-38.9359438775517,-459.830928571429,52.3700561224462,-407.452785714285,-298.226301020407,-10.8452806122453,-309.080846938784,6.13243367346854,-302.948265306119,-233.541505102045,"January",1996-01-01,-1610.0773367347
1996,"Q2",1273.1621632653,223.971892857143,1497.13379081633,389.790755102039,1886.9294744898,516.618760204083,-25.0029948979592,491.609811224491,-39.4325459183644,452.168382653061,461.602790816325,54.3854846938777,515.99277040817,207.799785714285,723.795841836731,193.765137755099,"April",1996-04-01,2251.38371428572
1996,"Q3",-1161.29109693877,-17.630903061224,-1178.91914795919,-86.0551683673448,-1264.97545918368,-526.444357142859,90.5283316326535,-435.908377551021,48.3967806122425,-387.511397959184,-665.26433163265,-55.7852500000001,-721.047295918372,-331.186760204081,-1052.23853061225,-345.616392857135,"July",1996-07-01,-2352.99978571429
1996,"Q4",873.853673469386,-33.9842397959187,839.868127551021,-394.923122448982,444.946464285715,414.068892857144,-75.693392857143,338.372494897959,-344.944290816324,-6.56719897959192,683.931841836732,20.9870459183676,704.916372448986,-34.5834591836724,670.334954081634,287.296760204077,"October",1996-10-01,1971.85440816327
1997,"Q1",-871.557739795918,-185.06775,-1056.62777040816,317.531535714289,-739.101479591837,-327.454295918368,-11.4509438775515,-338.909928571427,534.303056122446,195.398214285715,-494.972301020405,-2.94328061224508,-497.914846938785,436.534433673467,-61.3792653061246,-14.8715051020408,"January",1997-01-01,-1693.98433673471
1997,"Q2",1291.92116326531,444.447892857143,1736.37179081633,478.533755102038,2214.9124744898,536.131760204082,116.853005102041,652.995811224488,-107.678545918364,545.304382653061,528.393790816323,31.8314846938775,560.225770408169,-228.706214285712,331.515841836739,-109.803862244898,"April",1997-04-01,2356.44671428573
1997,"Q3",-1408.16709693878,-404.713903061224,-1812.88314795918,-876.097168367346,-2688.98445918368,-654.898357142857,-133.289668367347,-788.203377551019,-399.190219387758,-1187.38439795918,-458.225331632651,-71.07325,-529.300295918368,-293.318760204083,-822.615530612249,44.3216071428596,"July",1997-07-01,-2521.29078571429
1997,"Q4",637.572673469389,-2.50223979591829,635.076127551019,-112.10012244898,522.976464285719,237.638892857142,2.67860714285803,240.334494897958,59.8987091836752,300.227801020407,-181.335158163265,73.6690459183675,-107.665627551019,291.131540816326,183.466954081632,85.8037602040786,"October",1997-10-01,693.876408163272
1998,"Q1",544.17226020408,342.186249999999,886.346229591838,1458.77653571429,2345.12652040816,352.960704081633,107.173056122448,460.123071428573,749.064056122448,1209.19221428572,558.720698979592,-74.0982806122452,484.626153061219,237.662433673471,722.282734693883,-206.786505102036,"January",1998-01-01,1455.8536632653
1998,"Q2",-1186.86083673469,-221.872107142856,-1408.71420918367,-1419.92624489796,-2828.6495255102,-533.968239795918,-30.8009948979582,-564.77118877551,-811.209545918368,-1375.98361734694,116.201790816323,120.910484693878,237.106770408171,-408.483214285716,-171.37015816327,168.636137755095,"April",1998-04-01,-1604.62728571427
1998,"Q3",851.75690306122,26.9520969387747,878.686852040816,579.131831632653,1457.82854081632,284.046642857142,-57.647668367347,226.410622448977,190.251780612246,416.661602040819,-694.057331632649,-146.50725,-840.56229591837,-35.2397602040805,-875.804530612244,-20.9243928571341,"July",1998-07-01,441.746214285704
1998,"Q4",-292.628326530609,-216.931239795918,-509.539872448979,-741.746122448979,-1251.29153571429,-102.254107142857,-32.2203928571437,-134.490505102037,-98.5582908163283,-233.044198979592,-59.765158163269,84.2980459183669,24.5323724489772,233.351540816325,257.881954081631,34.1067602040748,"October",1998-10-01,-454.64759183673
1999,"Q1",265.06126020408,461.614249999999,726.663229591837,1673.28853571428,2399.95452040816,228.139704081633,162.21005612245,390.36707142857,783.64805612245,1174.00721428571,882.658698979596,-8.00228061224436,874.661153061226,289.287433673472,1163.95373469389,-260.534505102039,"January",1999-01-01,1375.8596632653
1999,"Q2",-281.021836734693,-293.671107142856,-574.689209183676,-1652.57724489796,-2227.2655255102,-242.315239795918,-128.42899489796,-370.758188775512,-1085.68154591837,-1456.43061734694,-322.918209183679,-8.50551530612279,-331.434229591838,-747.849214285717,-1079.29015816327,530.117137755104,"April",1999-04-01,-846.25528571428
1999,"Q3",31.4799030612235,-29.3179030612255,2.16485204082119,551.972831632652,554.127540816319,-1.96835714285794,-12.2116683673462,-14.1723775510179,378.851780612243,364.669602040815,-628.528331632647,-18.5162499999997,-647.032295918363,361.656239795921,-285.368530612242,-788.921392857143,"July",1999-07-01,-599.016785714284
1999,"Q4",332.653673469388,69.3007602040818,401.949127551016,99.0058775510197,500.970464285721,133.156892857143,40.8266071428563,173.977494897958,251.004709183677,424.994801020409,368.99284183673,40.3970459183668,409.381372448975,255.074540816324,664.443954081635,826.117760204083,"October",1999-10-01,834.803408163258
2000,"Q1",-978.144739795917,16.8662500000005,-961.276770408162,108.928535714289,-852.359479591841,-216.713295918368,43.9480561224495,-172.754928571428,12.901056122445,-159.867785714285,621.941698979595,-39.1992806122443,582.743153061225,-211.083566326529,371.676734693878,-549.823505102046,"January",2000-01-01,-572.91633673469
2000,"Q2",986.430163265305,-46.114107142858,940.321790816326,-293.646244897963,646.680474489796,281.957760204082,-61.6309948979592,220.31181122449,-255.138545918365,-34.817617346941,-694.356209183677,33.0014846938774,-661.349229591831,-40.9292142857157,-702.292158163269,409.269137755105,"April",2000-04-01,574.031714285718
2000,"Q3",158.638903061225,154.690096938776,313.320852040816,320.812831632655,634.134540816328,-46.3713571428577,25.5853316326528,-20.771377551021,-12.6672193877557,-33.4413979591809,-42.1773316326526,-36.0212500000005,-78.2042959183746,-83.2887602040801,-161.490530612241,-535.218392857143,"July",2000-07-01,70.0902142857076
2000,"Q4",-949.518326530612,-334.782239795918,-1284.29687244898,-645.307122448979,-1929.60853571429,-304.040107142857,-85.0173928571427,-389.065505102039,-1.3332908163261,-390.398198979595,286.602841836738,73.185045918368,359.790372448983,291.385540816324,651.184954081631,613.583760204083,"October",2000-10-01,-966.95559183673
2001,"Q1",940.386260204081,456.462249999999,1396.84622959184,1025.26153571428,2422.11052040816,493.586704081633,156.870056122449,650.45707142857,237.130056122447,887.586214285717,175.307698979588,-79.3172806122453,95.9891530612258,-271.712566326528,-175.739265306123,-317.757505102043,"January",2001-01-01,1609.2806632653
2001,"Q2",-623.318836734693,-348.657107142856,-971.971209183675,-722.358244897958,-1694.3285255102,-312.267239795918,-29.35299489796,-341.61618877551,93.3624540816363,-248.252617346941,-298.98520918367,25.5874846938777,-273.39422959184,171.594785714283,-101.787158163263,-107.981862244898,"April",2001-04-01,-1234.57128571428
2001,"Q3",-24.2370969387762,118.976096938775,94.7358520408202,62.3148316326515,157.047540816323,-172.367357142857,-127.678668367346,-300.052377551021,-569.040219387758,-869.09339795918,-403.515331632658,-10.8732500000003,-414.391295918365,-208.26276020408,-622.655530612249,72.2146071428597,"July",2001-07-01,-600.119785714297
2001,"Q4",603.525673469388,-206.240239795918,397.282127551015,-256.206122448979,141.079464285716,401.895892857143,34.7346071428564,436.636494897959,357.906709183675,794.542801020404,513.207841836739,-9.21495408163207,503.988372448981,169.790540816325,673.774954081638,119.494760204081,"October",2001-10-01,1518.62940816328
2002,"Q1",-686.462739795918,446.29625,-240.156770408159,902.192535714285,662.033520408162,-206.780295918368,70.1270561224491,-136.654928571427,-2.49094387755304,-139.142785714282,570.300698979589,87.3517193877545,657.659153061221,71.8274336734703,729.489734693873,22.0114948979553,"January",2002-01-01,-322.942336734705
2002,"Q2",-52.4548367346938,-436.108107142857,-488.573209183678,-902.866244897958,-1391.4375255102,-263.778239795918,38.738005102041,-225.043188775511,194.859454081636,-30.1866173469434,-1159.63020918367,-112.538515306122,-1272.16522959183,-173.027214285715,-1445.19715816326,-113.520862244892,"April",2002-04-01,-1475.86328571427
2002,"Q3",985.348903061223,417.415096938775,1402.76885204082,765.315831632651,2168.08054081632,648.296642857143,-68.0436683673472,580.256622448978,-337.162219387758,243.091602040821,698.316668367344,48.6187499999995,746.921704081626,-4.63276020408102,742.296469387755,28.2096071428514,"July",2002-07-01,2331.9622142857
2002,"Q4",-832.943326530611,-552.243239795917,-1385.18687244898,-954.977122448979,-2340.15853571428,-544.776107142857,-117.381392857142,-662.156505102039,34.9497091836756,-627.202198979595,-453.508158163264,1.01004591836784,-452.485627551013,209.057540816327,-243.434045918367,-103.261239795911,"October",2002-10-01,-1831.22759183673
2003,"Q1",282.252260204081,590.730249999999,872.982229591835,997.281535714287,1870.26452040816,401.892704081633,226.287056122448,628.173071428572,155.352056122448,783.525214285714,911.096698979594,-8.01328061224513,903.07915306122,-289.563566326531,613.517734693877,87.1014948979482,"January",2003-01-01,1595.24166326531
2003,"Q2",-600.233836734694,-455.674107142856,-1055.90820918367,-804.01824489796,-1859.9365255102,-610.817239795919,-106.681994897959,-717.492188775514,18.9524540816333,-698.541617346938,-1140.63320918368,35.8474846938774,-1104.78722959184,263.587785714286,-841.200158163264,98.6001377551111,"April",2003-04-01,-2351.68428571429
2003,"Q3",1173.92590306122,267.540096938775,1441.46585204082,586.439831632652,2027.91354081633,681.196642857143,-65.341668367347,615.853622448983,-216.141219387756,399.712602040817,381.367668367351,-75.8022499999998,305.56670408163,-169.505760204082,136.063469387749,-143.735392857145,"July",2003-07-01,2236.49021428572
2003,"Q4",-991.341326530611,-116.410239795918,-1107.75187244898,-342.052122448978,-1449.79953571429,-371.553107142857,91.3046071428571,-280.255505102042,186.346709183676,-93.9091989795907,270.005841836733,76.9670459183676,346.973372448988,108.065540816327,455.03195408164,122.048760204079,"October",2003-10-01,-1092.88859183674
2004,"Q1",407.39826020408,53.0622500000009,460.464229591837,98.1045357142857,558.557520408167,61.8807040816316,-34.1799438775513,27.712071428572,-157.118943877554,-129.404785714289,116.898698979595,-52.0422806122453,64.8561530612133,-161.251566326532,-96.3842653061238,-62.9405051020385,"January",2004-01-01,586.177663265307
2004,"Q2",-238.387836734692,-55.5631071428584,-293.958209183671,25.6797551020391,-268.270525510203,45.2757602040833,71.2720051020412,116.53981122449,361.345454081636,477.883382653064,-400.103209183679,48.4084846938779,-351.692229591828,242.113785714286,-109.589158163268,-130.227862244899,"April",2004-04-01,-593.215285714286
2004,"Q3",343.821903061223,212.369096938776,556.199852040815,320.964831632654,877.166540816324,-50.8383571428587,-90.7536683673477,-141.589377551022,-395.610219387757,-537.199397959186,-204.87433163265,-53.7292500000001,-258.61429591837,-208.87676020408,-467.483530612245,211.810607142856,"July",2004-07-01,88.1092142857115
2004,"Q4",-238.967326530611,-626.639239795918,-865.616872448979,-1265.72712244898,-2131.35653571429,-11.8941071428562,-107.459392857141,-119.354505102041,-90.361290816325,-209.714198979587,730.131841836735,21.988045918367,752.137372448979,95.7905408163244,847.922954081635,-83.8182397959117,"October",2004-10-01,479.270408163268
2005,"Q1",-241.611739795919,771.70325,530.101229591837,1564.60853571428,2094.72452040816,2.50170408163217,256.982056122447,259.485071428574,419.778056122447,679.25821428571,-36.9723010204079,19.1197193877558,-17.8668469387785,-31.7865663265288,-49.6542653061251,150.25349489795,"January",2005-01-01,-276.082336734696
